student_id,student_name,student_sex,student_dob,Course_Title,course_id,billing_amount,admission_type,date_of_enrollment,test_results
216,Laurie Mitchell,Female,1931-10-26,ART of the MOOC: Activism and Social Movements,216,38068.8521526849,financial_aid,2022-11-17,Unplaced
217,Stephanie Carter,Male,1935-06-22,A Brief History of Human Spaceflight,217,21198.6547266213,financial_aid,2019-01-23,Unplaced
218,Ana Hall,Female,1951-11-21,Art of the MOOC:  Experiments with Sound,218,35415.6822269211,financial_aid,2022-03-25,Placed
219,Thomas Lopez,Female,1978-12-14,Activism in Sports and Culture  ,219,3673.04294787075,financial_aid,2022-10-25,Placed
220,Paul Welch,Female,1939-01-18,Accessibility to the Scenic Arts,220,1608.6917926893,financial_aid,2018-11-21,Unplaced
221,David Harding,Male,1985-02-28,The Final Solution to the Jewish Question,221,24357.6078664628,financial_aid,2022-09-30,Unplaced
222,Frederick Salazar,Female,1989-03-08,Patrick Henry: Forgotten Founder,222,28710.513951078,regular,2022-02-24,Unplaced
223,Jose Hayes,Female,1979-12-07,The Holocaust: The Destruction of European Jewry,223,7942.85328589359,financial_aid,2019-12-30,Unplaced
224,Kara Long,Female,1967-10-22,Antisemitism: From Its Origins to the Present,224,3623.40823141465,financial_aid,2018-11-09,Unplaced
225,David Reed,Male,1948-01-12,When Disaster Meets Conflict,225,5516.70418537141,financial_aid,2021-06-02,Unplaced
226,Wayne Livingston,Female,1978-05-24,Philosophy and the Sciences: Introduction to the Philosophy of Physical Sciences,226,1452.05381922261,financial_aid,2021-11-12,Unplaced
227,Joel Williams,Female,1984-08-30,Calvin - Histoire et réception d'une Réforme,227,19630.6734929115,financial_aid,2019-10-30,Ongoing
228,Michael Daniel,Female,1961-11-23,Singing Popular Music,228,7061.84243955125,financial_aid,2023-09-18,Unplaced
229,Deanna Moon,Male,1995-07-17,"Søren Kierkegaard - Subjectivity, Irony and the Crisis of Modernity",229,48659.5988317909,financial_aid,2019-07-21,Placed
230,Wanda Moore MD,Male,1994-10-16,Skepticism,230,4357.92804695765,financial_aid,2021-02-13,Unplaced
231,Charles Singleton,Female,1934-06-25,"Photography Techniques: Light, Content, and Sharing",231,17166.802113752,regular,2020-02-12,Unplaced
232,Matthew Russell,Female,1984-12-23,Gathering and Developing the News,232,48634.2848953082,regular,2020-11-16,Placed
233,Anna Davis,Female,1976-10-08,唐詩新思路 (Tang Poetry),233,31829.5634172261,financial_aid,2021-03-06,Placed
234,Emily Sanders,Female,1942-12-21,紅樓夢(The Red Chamber Dream),234,41920.0496770608,regular,2019-06-14,Placed
235,Erin Molina,Female,1969-11-07,"Textual Elements of Design: Fonts, Typography, and Spacing",235,34595.3283948907,regular,2023-07-11,Unplaced
236,Alyssa Wright,Female,1967-12-30,Creating Sounds for Electronic Music,236,4871.01318413368,regular,2023-01-17,Unplaced
237,Samantha Mora,Female,1932-05-04,"Musicianship: Chord Charts, Diatonic Chords, and Minor Keys",237,24714.1147621725,financial_aid,2022-08-12,Ongoing
238,Kyle Dean,Male,1997-03-18,Writing in First Person Point of View,238,25146.9666533933,financial_aid,2021-03-28,Placed
239,Jodi Moore,Female,1946-01-12,Words Spun Out of Images: Visual and Literary Culture in Nineteenth Century Japan,239,1523.10601988182,regular,2019-05-14,Placed
240,Mark Chen,Male,1950-03-29,Asian Environmental Humanities: Landscapes in Transition,240,42208.7987493162,regular,2021-03-29,Ongoing
241,Christina Rogers,Male,1992-09-24,Electronic Music Performance Techniques,241,17656.0383962488,financial_aid,2019-05-12,Placed
242,Alejandro Baxter,Female,1968-03-11,"History of Rock, Part Two",242,19286.4818152915,regular,2021-05-24,Placed
243,Felicia Rodriguez,Female,1989-03-25,"¿Cómo persuadir? Jugando con palabras, imágenes y números",243,12580.8884281339,regular,2022-08-28,Placed
244,Rebecca Campbell,Female,1989-01-07,Teoria Musical,244,24153.7093024623,financial_aid,2022-07-26,Placed
245,Michael Pollard,Male,1979-07-14,Introducción a las humanidades digitales,245,33771.6171477453,regular,2020-06-28,Placed
246,Willie Chan,Male,1945-11-09,Improvisación de jazz ,246,35774.256988923,financial_aid,2021-05-06,Ongoing
247,Adam Ballard,Female,2002-01-12,Introducción a la Producción y Apreciación musical,247,26660.6124440348,regular,2018-11-10,Unplaced
248,William Mahoney,Male,1990-01-05,The Modern and the Postmodern (Part 1),248,12586.4026947676,regular,2021-10-29,Ongoing
249,Aaron Hughes,Male,1943-07-03,The Emergence of the Modern Middle East - Part II,249,36936.7877416013,regular,2021-02-23,Unplaced
250,Jeanette White,Female,1984-06-20,The Epistemic Quest for Truth: Introduction to epistemology,250,3973.84943210077,financial_aid,2020-01-06,Unplaced
251,Tammy Williams,Female,1930-07-22,Getting Your Film off the Ground ,251,7377.71555260897,regular,2022-08-11,Placed
252,Travis Morales,Male,1961-05-05,Magna Carta and its Legacies: Freedom and protest,252,41708.4091841868,financial_aid,2019-11-15,Placed
253,John Garza,Female,1986-05-29, Know Thyself - The Value and Limits of Self-Knowledge: The Examined Life,253,39323.851303983,financial_aid,2021-11-27,Ongoing
254,Elizabeth Adams,Male,1964-09-27,"Gabriel García Márquez entre el poder, la historia y el amor",254,45969.610250074,financial_aid,2019-03-19,Placed
255,Mindy Torres,Male,1999-05-21,A complexidade sensível: Um paralelo entre videogames e arte,255,37374.026136089,financial_aid,2020-10-17,Unplaced
256,Nicole Smith,Female,1942-01-07,The Changing Landscape of Ancient Rome. Archaeology and History of the Palatine Hill,256,39086.9878728301,financial_aid,2023-05-17,Placed
257,Donna Sanchez,Female,1936-05-16,Leer a Macondo: la obra de Gabriel García Márquez,257,40530.7025405111,financial_aid,2020-10-05,Placed
258,Stephen Manning,Female,1951-12-01,Photography Capstone Project,258,11571.5707776116,regular,2021-11-07,Ongoing
259,Willie Black,Male,1982-11-19,Writing Stories About Ourselves,259,44256.6493079481,financial_aid,2018-11-05,Placed
260,Jennifer Berg,Male,1951-04-18,Introducción a la producción musical ,260,11113.3736631166,financial_aid,2019-12-06,Unplaced
261,Lauren Ward,Male,1930-07-17,"Interactive, Nonlinear Stories with Twine",261,19660.0069336796,regular,2021-03-20,Ongoing
262,John Briggs,Female,1994-05-14,Effectively delivering the news to your audience,262,45434.4097327837,financial_aid,2020-01-03,Unplaced
263,Yvette Scott,Female,1935-04-15,Composición de canciones,263,49035.2069270405,financial_aid,2019-02-28,Ongoing
264,Eric Martinez,Female,1962-03-28,Free Will and Neuroscience,264,43321.0632413244,regular,2023-06-25,Placed
265,Jennifer Frye,Male,1971-04-23,The Basics of Libertarian Free Will,265,44033.8863158062,financial_aid,2022-01-03,Unplaced
266,Jamie Kelley,Male,1992-01-27,"Neural Basis of Imagination, Free Will, and Morality",266,36912.1867054697,financial_aid,2021-08-20,Placed
267,Richard Kramer,Male,1998-12-14,"Journalism, the future, and you!",267,23391.7940527571,financial_aid,2021-02-03,Ongoing
268,Ashley Armstrong,Female,1955-07-28,Low Poly Art For Video Games,268,12547.1008810907,regular,2022-04-09,Placed
269,Jacob Meyers,Male,1986-08-01,Guitar Scales and Chord Progressions,269,28792.0506208065,financial_aid,2020-02-02,Unplaced
270,Jillian Robinson,Male,1961-09-24,Current Gen 3D Game Prop Production,270,48047.6525895283,financial_aid,2022-07-30,Ongoing
271,Roberta Fisher,Female,1981-09-25,"Musicianship: Tensions, Harmonic Function, and Modal Interchange",271,18782.9557271779,regular,2021-04-11,Unplaced
272,Andrew Morales,Male,1973-01-03,Developing Your Musicianship: Final Project,272,3866.33705223123,financial_aid,2023-07-06,Unplaced
273,Jason Evans,Female,2002-03-14,Introduction to Research for Essay Writing,273,23016.7601043224,financial_aid,2021-05-08,Placed
274,Harry Thomas,Female,1976-08-30,Guitar Chord Voicings: Playing Up The Neck,274,10159.6708344096,financial_aid,2022-06-17,Ongoing
275,Natalie Jackson,Male,1937-09-12,Relativism,275,2212.47791868305,financial_aid,2021-12-29,Placed
276,Molly Houston,Male,1994-04-17,Guitar Performance Techniques,276,34789.5759557812,financial_aid,2020-08-14,Ongoing
277,Ryan Lee,Female,1968-12-30,Exploring Piano Literature: The Piano Sonata Specialization,277,49488.2007792557,financial_aid,2022-07-20,Placed
278,Christopher Martin,Female,1947-12-04,Re-imaging God in Korean Context,278,30304.6538498408,financial_aid,2021-01-11,Ongoing
279,Tabitha Carr,Male,2001-01-13,The Piano Sonata: Origins to Mozart,279,24559.7592872618,financial_aid,2023-10-28,Unplaced
280,Lisa Rojas,Male,1935-06-10,Introduction to Italian Opera,280,13318.1954860215,regular,2020-12-04,Unplaced
281,Mary Delgado,Female,1952-10-30,Touring 101 for Musicians,281,30570.9020719268,regular,2023-03-16,Placed
282,Lisa Sanchez,Female,1961-03-30,Transmedia Writing,282,12831.0465573876,regular,2020-03-24,Ongoing
283,Kathleen Hanson,Female,1937-12-21,How to Create Color Gradients in Adobe Illustrator,283,2684.4017211575,regular,2021-10-22,Ongoing
284,Donna Jones,Male,1934-10-01,编剧：像导演一样编剧,284,43535.0225720404,regular,2021-04-17,Ongoing
285,Rachel Morales,Male,1979-11-27,Capstone: Your Story,285,41414.986529871,financial_aid,2020-07-20,Unplaced
286,Michelle Quinn,Female,1953-10-07,Jazz Improvisation,286,27011.0782632294,financial_aid,2020-10-01,Ongoing
287,Crystal Smith,Male,1983-01-03,Audio digital con Pure Data,287,16085.7375091101,regular,2022-04-28,Placed
288,Tracey Martin,Female,1980-03-22,Capstone: Create your own professional journalistic portfolio,288,15847.4402458235,financial_aid,2021-03-24,Ongoing
289,Matthew Palmer,Female,1945-10-08,Grabación y postproducción musical dentro y fuera del estudio,289,24033.8638119427,financial_aid,2020-10-27,Placed
290,Kristy Donaldson,Female,1993-03-09,Print and Digital Elements of Design: Branding and User Experience,290,33811.6857725144,regular,2021-04-14,Unplaced
291,Amy Jackson,Male,1936-07-13,Introducción a la guitarra,291,31911.1291340913,financial_aid,2022-11-22,Placed
292,Patrick Taylor DDS,Female,1960-06-03,Meditation: A way to achieve your goals in your life,292,15801.8422884029,financial_aid,2021-09-30,Unplaced
293,Robert Carter DDS,Male,1942-12-20,"Ukraine: History, Culture and Identities",293,22815.8912092938,financial_aid,2020-12-09,Unplaced
294,Elizabeth Charles,Male,1934-12-08,Modern Hebrew Poetry   שירה עברית מודרנית  ,294,26525.9938053717,financial_aid,2023-03-29,Unplaced
295,Melissa Jones,Female,1952-04-30,Exploring Beethoven’s Piano Sonatas,295,22985.6166649133,financial_aid,2019-03-08,Ongoing
296,Tammy Cook,Female,1952-03-26,Art and the Digital Transformation,296,39573.5214515139,financial_aid,2023-08-24,Ongoing
297,Dennis Banks,Female,1948-02-12,Modern & Contemporary American Poetry (“ModPo”),297,37246.8191543104,regular,2021-12-23,Placed
298,Cody Gonzales,Male,1969-01-13,Iniciación a los jeroglíficos egipcios,298,18258.3821342548,regular,2022-09-04,Ongoing
299,Peter Alvarado,Female,1969-08-30,The Fall and Rise of Jerusalem,299,49359.7920617061,financial_aid,2022-12-08,Unplaced
300,Timothy Melton,Male,1990-01-04,Introduction to UX Design MasterTrack Certificate Program,300,42621.4496468407,financial_aid,2022-07-10,Ongoing
301,Donald Moreno,Female,1985-12-23,The Modern and the Postmodern (Part 2),301,23660.2166282961,regular,2021-03-27,Placed
302,Lori Barrett,Male,1975-07-30,Effective Altruism,302,35791.9563285273,financial_aid,2021-12-23,Ongoing
303,Cynthia Patterson,Female,1968-07-15,Piano Scales for Modern Music,303,43882.5619490059,regular,2022-08-08,Unplaced
304,Angel Robles,Male,1992-01-27,America Through Foreign Eyes,304,22979.2135402989,financial_aid,2022-05-23,Unplaced
305,Denise Randall,Male,1998-12-29,Fondamentaux de l’infographie,305,37360.6395855998,regular,2021-09-19,Placed
306,Laurie Turner,Male,1955-03-19,El Valle de los Reyes,306,40757.9109446024,financial_aid,2022-05-16,Ongoing
307,Whitney Garza,Female,1974-10-28,"Revolutionary Ideas: Utility, Justice, Equality, Freedom",307,23331.2812033227,regular,2023-01-27,Unplaced
308,Erin Porter,Male,1962-05-28,A Voice of Their Own. Women's Spirituality in the Middle Ages.,308,6628.35613857043,regular,2020-12-14,Unplaced
309,Victor Gardner,Female,1966-01-20,Reason and Persuasion: Thinking Through Three Dialogues By Plato,309,12470.7695983042,financial_aid,2020-09-26,Unplaced
310,Angelica Chen,Male,1935-08-12,Intellectual Humility: Theory,310,7364.75096059512,financial_aid,2022-02-24,Ongoing
311,Alan Rodriguez,Male,1944-11-06,Reality Bites: Introduction to metaphysics,311,1939.31910216342,regular,2022-06-02,Placed
312,Angela Garcia,Male,1969-12-11,Organising an Empire: The Assyrian Way,312,36463.2813346236,financial_aid,2022-12-31,Ongoing
313,Julia Johnson,Female,1987-04-24,The Importance and Power of Music in our Society,313,4002.82415652561,financial_aid,2020-01-30,Ongoing
314,David Hess,Male,1983-05-15,活用希臘哲學 (Understanding the Greek Philosophy),314,28394.3990664666,financial_aid,2022-06-08,Placed
315,Jeffery Young,Male,1949-08-07,At the Origins of the Mediterranean Civilization: Archaeology of the City from the Levant to the West - 3rd-1st millennium BC,315,47295.5575129588,financial_aid,2023-09-01,Placed
316,Louis Lewis,Female,1958-01-22,The Talmud: A Methodological Introduction,316,13749.9682801294,financial_aid,2022-06-16,Placed
317,Jennifer Benson,Female,1950-04-06,The Making of Modern Ukraine,317,42550.6218406235,financial_aid,2019-02-13,Unplaced
318,Daniel Alexander,Male,1983-07-16,Building Your Career as a Professional Singer,318,42182.7497650122,regular,2020-08-27,Placed
319,Robert Taylor,Male,1957-01-13,Archaeology and Heritage of Africa,319,5901.14515632769,financial_aid,2018-12-15,Ongoing
320,Mrs. Crystal Garcia,Female,1971-06-26,How to Make Money with Your Music Copyrights,320,10333.0018231023,financial_aid,2018-12-10,Ongoing
321,Eduardo Davidson,Male,1981-01-12,"American Education Reform: History, Policy, Practice",321,7164.88617166191,financial_aid,2021-11-06,Placed
322,Dustin Garrett,Female,1933-02-28,Egypt before and after pharaohs. ,322,15622.6936871908,regular,2020-07-18,Unplaced
323,Jacqueline Sanchez,Female,1942-04-27,史記 (Shi Ji),323,3167.41115659894,financial_aid,2019-02-10,Unplaced
324,Brian Foster,Male,1947-03-28,Thought Experiments: An introduction to philosophy,324,20699.8134361508,regular,2020-05-31,Ongoing
325,Elizabeth Kline,Female,1991-10-29,Classics of Chinese Humanities: Guided Readings,325,25420.2112380278,financial_aid,2019-01-27,Unplaced
326,Angela Ramos,Female,2001-12-06,崑曲之美,326,17531.2127790673,financial_aid,2018-12-15,Ongoing
327,Lisa Howell,Female,1963-05-11,"莊子─姿勢、意識與感情 (Zhuangzi─Posture, Awareness, and Sentiment)",327,17743.9685193011,financial_aid,2019-04-12,Unplaced
328,Jonathan Nielsen,Female,1965-04-01,East Asian Religions & Ecology,328,45477.9091386493,financial_aid,2020-10-31,Placed
329,Rose Robinson,Male,1979-05-16,Structuring Values in Modern China,329,26633.4504150652,financial_aid,2023-04-16,Ongoing
330,Timothy Mcgrath,Male,1945-03-02,Visualizing Women's Work: Using Art Media for Social Justice,330,41995.8722771538,financial_aid,2022-11-09,Placed
331,Jonathan Brown,Female,1956-05-21,The Holocaust through the Perspective of Primary Sources,331,29696.1916414057,regular,2019-04-12,Placed
332,Christopher Velasquez,Female,1986-05-10,"Religion and Thought in Modern China: the Song, Jin, and Yuan",332,49234.3216039978,financial_aid,2022-11-06,Ongoing
333,Louis Campbell,Female,1997-12-24,杏林探宝——认知中药,333,10033.7669212694,financial_aid,2021-03-02,Unplaced
334,William Dawson,Male,1972-09-03,Arch of Titus: Rome and the Menorah,334,41417.8443390256,regular,2019-09-19,Unplaced
335,Cindy Jones,Male,1937-01-01,The Worldview of Thomas Berry:  The Flourishing of the Earth Community,335,16592.0121529665,financial_aid,2020-03-06,Unplaced
336,Adrian Valencia,Male,1945-04-24,PRINCÍPIOS GERAIS DA TÉCNICA DO VIOLINO E DA VIOLA DE ARCO,336,7858.39873097164,financial_aid,2021-08-18,Unplaced
337,Alexis Chen,Female,1975-02-16,Benjamin Franklin and His World,337,8487.43871210981,regular,2021-10-02,Ongoing
338,Kathleen Murray,Female,1936-01-10,Introducción a la producción de música,338,32142.9975735775,regular,2021-09-19,Placed
339,Michelle Harris,Female,1968-10-20,Introducción al Arte Sonoro,339,17594.974880421,financial_aid,2021-12-15,Placed
340,Julie Mckenzie,Female,1938-02-09,Desarrollando tu musicalidad,340,43311.7594153496,financial_aid,2019-07-03,Placed
341,Robert Ho,Female,1968-11-24,"Revolutionary Ideas: Borders, Elections, Constitutions, Prisons",341,26419.3248125739,financial_aid,2020-01-02,Ongoing
342,Katelyn Vincent,Male,1988-06-22,中國古代歷史與人物：秦始皇（Qin Shi Huang),342,11548.8305109523,regular,2019-04-27,Placed
343,Anne Wallace,Female,1986-12-30,Introduzione alla Storia dell'Architettura Contemporanea,343,27593.6450821806,regular,2018-11-14,Unplaced
344,Joseph Lynch,Male,1962-10-09,Luther and the West,344,8129.35849870258,financial_aid,2023-07-02,Unplaced
345,Dr. Leah Delgado,Female,1937-11-09,Theatre and Globalization,345,44941.2304438839,financial_aid,2021-12-10,Ongoing
346,Melissa Robinson,Male,1977-06-23,Asia Oriental en el s. XX: introducción desde la Historia,346,18364.4146537846,regular,2019-04-25,Unplaced
347,Carol Murray,Male,1968-04-23,Intimacy of Creativity: Entering the Minds of Composers,347,42007.2443506161,financial_aid,2019-11-12,Placed
